Order_ID,Order_Date,Region,Product_ID,Product,Category,Order_Value,Quantity
ORD782291,2025-03-11,East,P014,Shampoo,Health & Beauty,2055,2
ORD782292,2025-09-14,South,P008,Jacket,Apparel,1435,9
ORD782293,2025-07-09,North,P007,Jeans,Apparel,1253,1
ORD782294,2025-08-04,South,P004,Monitor,Electronics,2407,7
ORD782295,2025-06-18,West,P009,Sofa,Home & Living,807,9
ORD782296,2025-09-21,East,P002,Smartphone,Electronics,151,7
ORD782297,2025-01-26,West,P003,Headphones,Electronics,1389,5
ORD782298,2025-03-17,North,P003,Headphones,Electronics,1694,4
ORD782299,2025-07-04,West,P015,Other Product,Others,780,4
ORD782300,2025-03-14,West,P001,Laptop,Electronics,2209,7
ORD782301,2025-05-14,North,P012,Engine Oil,Automotive,1201,5
ORD782302,2025-10-23,West,P010,Dining Table,Home & Living,205,1
ORD782303,2025-06-20,South,P011,Car Seat,Automotive,1955,9
ORD782304,2025-07-21,East,P007,Jeans,Apparel,1092,8
ORD782305,2025-10-21,South,P006,T-Shirt,Apparel,1096,5
ORD782306,2025-03-24,North,P001,Laptop,Electronics,2009,6
ORD782307,2025-11-08,West,P001,Laptop,Electronics,1080,6
ORD782308,2025-04-01,North,P015,Other Product,Others,832,8
ORD782309,2025-09-08,West,P008,Jacket,Apparel,456,8
ORD782310,2025-06-24,North,P002,Smartphone,Electronics,578,2
ORD782311,2025-12-02,North,P011,Car Seat,Automotive,545,7
ORD782312,2025-07-16,East,P003,Headphones,Electronics,330,7
ORD782313,2025-04-25,North,P014,Shampoo,Health & Beauty,1232,5
ORD782314,2025-01-10,East,P013,Face Cream,Health & Beauty,2379,5
ORD782315,2025-07-31,West,P008,Jacket,Apparel,995,8
ORD782316,2025-10-11,South,P001,Laptop,Electronics,770,5
ORD782317,2025-01-26,South,P002,Smartphone,Electronics,2423,6
ORD782318,2025-09-23,North,P005,Keyboard,Electronics,533,5
ORD782319,2025-08-17,North,P007,Jeans,Apparel,1708,2
ORD782320,2025-04-05,South,P003,Headphones,Electronics,1449,5
ORD782321,2025-01-16,South,P010,Dining Table,Home & Living,1942,3
ORD782322,2025-11-14,East,P004,Monitor,Electronics,1735,8
ORD782323,2025-11-28,North,P010,Dining Table,Home & Living,2035,1
ORD782324,2025-02-24,North,P010,Dining Table,Home & Living,694,4
ORD782325,2025-03-30,South,P015,Other Product,Others,838,5
ORD782326,2025-10-29,West,P001,Laptop,Electronics,1763,8
ORD782327,2025-07-19,West,P011,Car Seat,Automotive,1393,2
ORD782328,2025-09-21,East,P005,Keyboard,Electronics,1545,9
ORD782329,2025-08-03,North,P015,Other Product,Others,1415,3
ORD782330,2025-04-10,West,P002,Smartphone,Electronics,1793,9
ORD782331,2025-01-04,South,P003,Headphones,Electronics,2233,4
ORD782332,2025-03-05,North,P005,Keyboard,Electronics,553,7
ORD782333,2025-03-29,South,P003,Headphones,Electronics,2254,2
ORD782334,2025-12-06,North,P011,Car Seat,Automotive,1261,9
ORD782335,2025-07-28,North,P015,Other Product,Others,1960,3
ORD782336,2025-12-29,South,P003,Headphones,Electronics,1164,4
ORD782337,2025-09-07,East,P011,Car Seat,Automotive,1954,9
ORD782338,2025-06-27,East,P004,Monitor,Electronics,856,5
ORD782339,2025-01-31,East,P003,Headphones,Electronics,488,6
ORD782340,2025-08-12,East,P010,Dining Table,Home & Living,2417,2
ORD782341,2025-05-25,South,P009,Sofa,Home & Living,1322,7
ORD782342,2025-04-06,North,P012,Engine Oil,Automotive,2118,7
ORD782343,2025-06-23,West,P015,Other Product,Others,1448,8
ORD782344,2025-12-21,West,P011,Car Seat,Automotive,1070,4
ORD782345,2025-06-21,North,P002,Smartphone,Electronics,2101,2
ORD782346,2025-03-29,South,P010,Dining Table,Home & Living,769,1
ORD782347,2025-09-22,North,P003,Headphones,Electronics,2407,3
ORD782348,2025-09-17,East,P001,Laptop,Electronics,2006,9
ORD782349,2025-04-24,West,P003,Headphones,Electronics,1986,2
ORD782350,2025-05-26,South,P015,Other Product,Others,2325,8
ORD782351,2025-01-02,West,P014,Shampoo,Health & Beauty,1607,2
ORD782352,2025-11-04,East,P005,Keyboard,Electronics,581,8
ORD782353,2025-03-09,West,P006,T-Shirt,Apparel,1478,6
ORD782354,2025-04-17,South,P007,Jeans,Apparel,2414,4
ORD782355,2025-12-06,South,P004,Monitor,Electronics,2414,6
ORD782356,2025-10-04,South,P014,Shampoo,Health & Beauty,2074,2
ORD782357,2025-03-29,South,P007,Jeans,Apparel,2366,1
ORD782358,2025-03-11,North,P001,Laptop,Electronics,1109,9
ORD782359,2025-06-29,West,P007,Jeans,Apparel,2011,8
ORD782360,2025-05-30,East,P015,Other Product,Others,2193,4
ORD782361,2025-01-15,North,P005,Keyboard,Electronics,2415,4
ORD782362,2025-07-24,North,P011,Car Seat,Automotive,1730,9
ORD782363,2025-01-22,East,P004,Monitor,Electronics,802,2
ORD782364,2025-10-12,North,P001,Laptop,Electronics,1047,1
ORD782365,2025-07-17,West,P013,Face Cream,Health & Beauty,1906,5
ORD782366,2025-12-12,North,P013,Face Cream,Health & Beauty,1375,7
ORD782367,2025-07-25,South,P004,Monitor,Electronics,1444,8
ORD782368,2025-01-24,East,P010,Dining Table,Home & Living,420,6
ORD782369,2025-01-28,East,P015,Other Product,Others,178,4
ORD782370,2025-04-19,East,P012,Engine Oil,Automotive,2345,7
ORD782371,2025-02-16,South,P005,Keyboard,Electronics,344,8
ORD782372,2025-08-19,South,P010,Dining Table,Home & Living,500,2
ORD782373,2025-03-23,North,P011,Car Seat,Automotive,371,6
ORD782374,2025-01-07,South,P003,Headphones,Electronics,2383,7
ORD782375,2025-04-12,West,P004,Monitor,Electronics,670,4
ORD782376,2025-05-21,East,P004,Monitor,Electronics,2046,3
ORD782377,2025-02-08,West,P005,Keyboard,Electronics,399,2
ORD782378,2025-02-17,East,P012,Engine Oil,Automotive,2395,5
ORD782379,2025-10-29,West,P015,Other Product,Others,2140,3
ORD782380,2025-02-06,North,P002,Smartphone,Electronics,1881,7
ORD782381,2025-12-13,North,P015,Other Product,Others,1123,8
ORD782382,2025-12-11,West,P012,Engine Oil,Automotive,767,2
ORD782383,2025-02-02,West,P009,Sofa,Home & Living,2007,5
ORD782384,2025-09-25,West,P012,Engine Oil,Automotive,893,1
ORD782385,2025-01-04,East,P005,Keyboard,Electronics,506,5
ORD782386,2025-09-26,South,P007,Jeans,Apparel,648,8
ORD782387,2025-11-29,West,P002,Smartphone,Electronics,1294,9
ORD782388,2025-05-27,South,P004,Monitor,Electronics,976,8
ORD782389,2025-12-30,North,P006,T-Shirt,Apparel,2413,1
ORD782390,2025-05-18,North,P013,Face Cream,Health & Beauty,1004,9
ORD782391,2025-03-23,North,P006,T-Shirt,Apparel,578,8
ORD782392,2025-04-29,North,P009,Sofa,Home & Living,1474,6
ORD782393,2025-02-01,West,P009,Sofa,Home & Living,584,9
ORD782394,2025-06-23,North,P004,Monitor,Electronics,1730,6
ORD782395,2025-08-02,South,P010,Dining Table,Home & Living,238,4
ORD782396,2025-05-21,West,P011,Car Seat,Automotive,2434,8
ORD782397,2025-08-03,East,P006,T-Shirt,Apparel,919,3
ORD782398,2025-03-27,West,P011,Car Seat,Automotive,123,6
ORD782399,2025-08-03,North,P007,Jeans,Apparel,1829,5
ORD782400,2025-01-30,East,P008,Jacket,Apparel,1031,6
ORD782401,2025-07-22,South,P012,Engine Oil,Automotive,1021,6
ORD782402,2025-05-09,North,P009,Sofa,Home & Living,706,7
ORD782403,2025-04-14,North,P015,Other Product,Others,1256,3
ORD782404,2025-05-26,East,P009,Sofa,Home & Living,725,7
ORD782405,2025-01-22,West,P010,Dining Table,Home & Living,1985,1
ORD782406,2025-11-28,South,P008,Jacket,Apparel,1762,4
ORD782407,2025-10-23,East,P005,Keyboard,Electronics,1460,2
ORD782408,2025-09-27,North,P011,Car Seat,Automotive,1484,3
ORD782409,2025-06-03,West,P002,Smartphone,Electronics,565,2
ORD782410,2025-03-30,West,P002,Smartphone,Electronics,1343,9
ORD782411,2025-07-24,North,P002,Smartphone,Electronics,1976,7
ORD782412,2025-07-06,North,P011,Car Seat,Automotive,880,8
ORD782413,2025-04-16,South,P015,Other Product,Others,1135,6
ORD782414,2025-02-03,West,P010,Dining Table,Home & Living,362,9
ORD782415,2025-12-02,North,P004,Monitor,Electronics,489,9
ORD782416,2025-05-24,South,P007,Jeans,Apparel,161,7
ORD782417,2025-10-17,East,P002,Smartphone,Electronics,2086,4
ORD782418,2025-12-30,West,P009,Sofa,Home & Living,2064,6
ORD782419,2025-02-14,East,P005,Keyboard,Electronics,1393,5
ORD782420,2025-09-10,North,P010,Dining Table,Home & Living,1946,9
ORD782421,2025-01-04,West,P008,Jacket,Apparel,230,9
ORD782422,2025-01-18,South,P011,Car Seat,Automotive,1146,8
ORD782423,2025-05-18,South,P005,Keyboard,Electronics,1071,3
ORD782424,2025-10-31,North,P005,Keyboard,Electronics,2416,2
ORD782425,2025-08-24,East,P004,Monitor,Electronics,964,4
ORD782426,2025-05-31,South,P002,Smartphone,Electronics,1210,3
ORD782427,2025-03-20,South,P005,Keyboard,Electronics,2317,6
ORD782428,2025-12-31,East,P001,Laptop,Electronics,1128,6
ORD782429,2025-02-12,South,P008,Jacket,Apparel,1777,6
ORD782430,2025-04-23,West,P003,Headphones,Electronics,2376,6
ORD782431,2025-04-07,South,P008,Jacket,Apparel,618,8
ORD782432,2025-06-17,East,P013,Face Cream,Health & Beauty,2166,9
ORD782433,2025-06-10,North,P012,Engine Oil,Automotive,192,8
ORD782434,2025-11-26,South,P002,Smartphone,Electronics,1099,2
ORD782435,2025-07-02,South,P014,Shampoo,Health & Beauty,960,5
ORD782436,2025-12-07,East,P003,Headphones,Electronics,1376,4
ORD782437,2025-12-15,North,P008,Jacket,Apparel,1131,4
ORD782438,2025-04-17,North,P015,Other Product,Others,580,7
ORD782439,2025-04-12,North,P004,Monitor,Electronics,1036,1
ORD782440,2025-04-12,South,P014,Shampoo,Health & Beauty,1378,7
ORD782441,2025-11-23,North,P007,Jeans,Apparel,639,1
ORD782442,2025-08-09,South,P008,Jacket,Apparel,886,4
ORD782443,2025-08-02,South,P005,Keyboard,Electronics,1725,3
ORD782444,2025-09-26,North,P008,Jacket,Apparel,133,4
ORD782445,2025-02-22,South,P001,Laptop,Electronics,2294,9
ORD782446,2025-06-03,East,P014,Shampoo,Health & Beauty,1716,7
ORD782447,2025-03-14,North,P007,Jeans,Apparel,529,4
ORD782448,2025-05-04,North,P007,Jeans,Apparel,1041,8
ORD782449,2025-03-06,West,P009,Sofa,Home & Living,2389,6
ORD782450,2025-11-27,South,P004,Monitor,Electronics,1847,6
ORD782451,2025-06-06,South,P010,Dining Table,Home & Living,2292,7
ORD782452,2025-05-25,North,P011,Car Seat,Automotive,1064,6
ORD782453,2025-04-22,North,P006,T-Shirt,Apparel,319,2
ORD782454,2025-08-31,South,P003,Headphones,Electronics,371,1
ORD782455,2025-12-20,West,P013,Face Cream,Health & Beauty,274,3
ORD782456,2025-09-10,North,P011,Car Seat,Automotive,2322,7
ORD782457,2025-06-21,East,P008,Jacket,Apparel,1461,6
ORD782458,2025-04-01,North,P013,Face Cream,Health & Beauty,2136,5
ORD782459,2025-03-13,South,P015,Other Product,Others,224,7
ORD782460,2025-12-31,West,P004,Monitor,Electronics,368,3
ORD782461,2025-07-20,North,P006,T-Shirt,Apparel,1577,9
ORD782462,2025-09-22,South,P009,Sofa,Home & Living,508,2
ORD782463,2025-04-10,West,P011,Car Seat,Automotive,2214,1
ORD782464,2025-05-25,East,P013,Face Cream,Health & Beauty,997,7
ORD782465,2025-02-24,North,P008,Jacket,Apparel,2123,7
ORD782466,2025-12-30,West,P012,Engine Oil,Automotive,797,9
ORD782467,2025-06-16,East,P015,Other Product,Others,1730,6
ORD782468,2025-02-20,West,P015,Other Product,Others,1483,9
ORD782469,2025-05-30,North,P005,Keyboard,Electronics,2454,3
ORD782470,2025-12-02,South,P015,Other Product,Others,1616,4
ORD782471,2025-11-24,North,P006,T-Shirt,Apparel,2084,1
ORD782472,2025-11-28,North,P012,Engine Oil,Automotive,613,7
ORD782473,2025-10-12,West,P012,Engine Oil,Automotive,908,6
ORD782474,2025-06-09,North,P014,Shampoo,Health & Beauty,1884,1
ORD782475,2025-04-28,South,P014,Shampoo,Health & Beauty,1872,4
ORD782476,2025-10-15,West,P004,Monitor,Electronics,316,1
ORD782477,2025-12-12,North,P007,Jeans,Apparel,506,1
ORD782478,2025-04-07,South,P006,T-Shirt,Apparel,2357,5
ORD782479,2025-12-14,East,P002,Smartphone,Electronics,1536,3
ORD782480,2025-06-03,South,P009,Sofa,Home & Living,342,5
ORD782481,2025-08-12,South,P005,Keyboard,Electronics,2258,6
ORD782482,2025-11-20,South,P007,Jeans,Apparel,640,4
ORD782483,2025-12-20,South,P006,T-Shirt,Apparel,888,3
ORD782484,2025-06-27,East,P003,Headphones,Electronics,181,2
ORD782485,2025-04-23,North,P003,Headphones,Electronics,924,8
ORD782486,2025-12-03,North,P013,Face Cream,Health & Beauty,517,8
ORD782487,2025-01-05,South,P001,Laptop,Electronics,2325,7
ORD782488,2025-04-23,North,P001,Laptop,Electronics,753,4
ORD782489,2025-01-20,North,P010,Dining Table,Home & Living,2015,5
ORD782490,2025-09-25,West,P010,Dining Table,Home & Living,2242,1
ORD782491,2025-02-27,South,P002,Smartphone,Electronics,2140,8
ORD782492,2025-03-25,South,P009,Sofa,Home & Living,2190,3
ORD782493,2025-10-28,North,P005,Keyboard,Electronics,1170,8
ORD782494,2025-03-18,South,P011,Car Seat,Automotive,1536,2
ORD782495,2025-10-07,North,P002,Smartphone,Electronics,2387,9
ORD782496,2025-11-05,North,P007,Jeans,Apparel,2485,1
ORD782497,2025-08-22,East,P011,Car Seat,Automotive,1662,8
ORD782498,2025-08-24,West,P005,Keyboard,Electronics,795,8
ORD782499,2025-02-22,South,P007,Jeans,Apparel,718,8
ORD782500,2025-04-23,North,P001,Laptop,Electronics,1656,8
ORD782501,2025-01-14,West,P006,T-Shirt,Apparel,1061,1
ORD782502,2025-11-01,South,P010,Dining Table,Home & Living,220,6
ORD782503,2025-07-17,South,P002,Smartphone,Electronics,596,7
ORD782504,2025-08-26,South,P015,Other Product,Others,861,1
ORD782505,2025-06-25,West,P015,Other Product,Others,740,2
ORD782506,2025-03-13,East,P013,Face Cream,Health & Beauty,127,3
ORD782507,2025-08-01,North,P004,Monitor,Electronics,429,2
ORD782508,2025-10-21,East,P015,Other Product,Others,793,2
ORD782509,2025-07-10,South,P007,Jeans,Apparel,1131,3
ORD782510,2025-01-23,East,P002,Smartphone,Electronics,820,9
ORD782511,2025-11-29,East,P007,Jeans,Apparel,469,7
ORD782512,2025-11-16,West,P014,Shampoo,Health & Beauty,782,6
ORD782513,2025-06-23,South,P012,Engine Oil,Automotive,1200,4
ORD782514,2025-10-11,West,P004,Monitor,Electronics,630,8
ORD782515,2025-01-16,North,P003,Headphones,Electronics,2291,2
ORD782516,2025-10-13,South,P003,Headphones,Electronics,944,8
ORD782517,2025-02-03,North,P002,Smartphone,Electronics,1700,9
ORD782518,2025-02-01,North,P002,Smartphone,Electronics,126,6
ORD782519,2025-03-20,North,P009,Sofa,Home & Living,834,5
ORD782520,2025-04-13,North,P005,Keyboard,Electronics,1914,9
ORD782521,2025-12-22,East,P002,Smartphone,Electronics,347,3
ORD782522,2025-04-28,South,P006,T-Shirt,Apparel,925,7
ORD782523,2025-01-17,South,P003,Headphones,Electronics,828,3
ORD782524,2025-11-01,South,P008,Jacket,Apparel,1052,2
ORD782525,2025-08-24,East,P013,Face Cream,Health & Beauty,1099,4
ORD782526,2025-05-06,East,P014,Shampoo,Health & Beauty,2026,6
ORD782527,2025-12-25,South,P003,Headphones,Electronics,770,9
ORD782528,2025-02-06,West,P002,Smartphone,Electronics,1580,3
ORD782529,2025-06-08,West,P004,Monitor,Electronics,1895,2
ORD782530,2025-05-10,North,P006,T-Shirt,Apparel,1608,5
ORD782531,2025-09-23,North,P011,Car Seat,Automotive,130,4
ORD782532,2025-01-18,North,P005,Keyboard,Electronics,674,6
ORD782533,2025-05-21,West,P013,Face Cream,Health & Beauty,2269,2
ORD782534,2025-10-27,West,P004,Monitor,Electronics,1035,8
ORD782535,2025-01-06,West,P011,Car Seat,Automotive,1889,5
ORD782536,2025-01-13,South,P001,Laptop,Electronics,969,3
ORD782537,2025-01-18,West,P011,Car Seat,Automotive,1538,8
ORD782538,2025-12-05,East,P008,Jacket,Apparel,1645,1
ORD782539,2025-05-05,West,P009,Sofa,Home & Living,2332,7
ORD782540,2025-04-26,South,P008,Jacket,Apparel,2207,5
ORD782541,2025-06-13,East,P012,Engine Oil,Automotive,2080,4
ORD782542,2025-07-29,North,P015,Other Product,Others,491,7
ORD782543,2025-11-28,South,P005,Keyboard,Electronics,2437,7
ORD782544,2025-03-21,West,P013,Face Cream,Health & Beauty,886,5
ORD782545,2025-03-28,South,P009,Sofa,Home & Living,935,6
ORD782546,2025-12-04,North,P009,Sofa,Home & Living,776,2
ORD782547,2025-04-17,North,P004,Monitor,Electronics,145,7
ORD782548,2025-08-14,West,P010,Dining Table,Home & Living,2205,1
ORD782549,2025-04-30,West,P007,Jeans,Apparel,2184,3
ORD782550,2025-02-26,South,P007,Jeans,Apparel,1661,8
ORD782551,2025-03-21,North,P012,Engine Oil,Automotive,313,5
ORD782552,2025-06-30,West,P006,T-Shirt,Apparel,1614,3
ORD782553,2025-12-28,South,P004,Monitor,Electronics,368,4
ORD782554,2025-10-18,East,P004,Monitor,Electronics,1051,9
ORD782555,2025-05-13,North,P010,Dining Table,Home & Living,890,3
ORD782556,2025-08-14,North,P013,Face Cream,Health & Beauty,1713,3
ORD782557,2025-06-03,South,P001,Laptop,Electronics,1419,3
ORD782558,2025-09-15,South,P006,T-Shirt,Apparel,1116,5
ORD782559,2025-01-12,South,P008,Jacket,Apparel,1042,6
ORD782560,2025-01-30,East,P002,Smartphone,Electronics,1243,6
ORD782561,2025-07-24,West,P014,Shampoo,Health & Beauty,998,9
ORD782562,2025-07-10,East,P006,T-Shirt,Apparel,429,1
ORD782563,2025-01-15,North,P012,Engine Oil,Automotive,2060,4
ORD782564,2025-08-23,West,P007,Jeans,Apparel,2247,2
ORD782565,2025-09-13,East,P008,Jacket,Apparel,1582,1
ORD782566,2025-11-08,South,P011,Car Seat,Automotive,1176,7
ORD782567,2025-10-13,South,P006,T-Shirt,Apparel,526,4
ORD782568,2025-01-27,North,P011,Car Seat,Automotive,1063,7
ORD782569,2025-09-03,South,P002,Smartphone,Electronics,2201,4
ORD782570,2025-08-03,North,P003,Headphones,Electronics,2009,9
ORD782571,2025-05-14,South,P005,Keyboard,Electronics,1970,7
ORD782572,2025-04-04,North,P007,Jeans,Apparel,1780,4
ORD782573,2025-10-02,North,P008,Jacket,Apparel,273,7
ORD782574,2025-02-28,South,P001,Laptop,Electronics,2226,8
ORD782575,2025-12-20,South,P011,Car Seat,Automotive,1767,4
ORD782576,2025-07-01,North,P007,Jeans,Apparel,1236,5
ORD782577,2025-03-12,North,P010,Dining Table,Home & Living,691,6
ORD782578,2025-05-17,West,P008,Jacket,Apparel,292,2
ORD782579,2025-02-24,East,P008,Jacket,Apparel,2008,4
ORD782580,2025-09-26,West,P007,Jeans,Apparel,1172,5
ORD782581,2025-08-17,West,P007,Jeans,Apparel,1529,2
ORD782582,2025-08-14,South,P003,Headphones,Electronics,485,5
ORD782583,2025-11-13,North,P008,Jacket,Apparel,2414,4
ORD782584,2025-05-06,South,P014,Shampoo,Health & Beauty,2017,1
ORD782585,2025-12-21,West,P009,Sofa,Home & Living,864,5
ORD782586,2025-03-26,South,P012,Engine Oil,Automotive,834,6
ORD782587,2025-01-02,South,P008,Jacket,Apparel,864,7
ORD782588,2025-10-10,North,P009,Sofa,Home & Living,1288,6
ORD782589,2025-03-17,South,P010,Dining Table,Home & Living,101,8
ORD782590,2025-06-07,East,P015,Other Product,Others,1865,7
ORD782591,2025-12-20,West,P009,Sofa,Home & Living,1388,7
ORD782592,2025-07-04,South,P006,T-Shirt,Apparel,274,1
ORD782593,2025-05-09,North,P009,Sofa,Home & Living,266,3
ORD782594,2025-10-15,North,P006,T-Shirt,Apparel,625,9
ORD782595,2025-09-10,West,P007,Jeans,Apparel,876,3
ORD782596,2025-06-15,East,P006,T-Shirt,Apparel,654,7
ORD782597,2025-03-05,West,P006,T-Shirt,Apparel,304,3
ORD782598,2025-10-15,West,P010,Dining Table,Home & Living,1382,8
ORD782599,2025-06-24,North,P015,Other Product,Others,786,8
ORD782600,2025-05-27,East,P014,Shampoo,Health & Beauty,839,2
ORD782601,2025-06-07,East,P004,Monitor,Electronics,1537,9
ORD782602,2025-08-05,East,P001,Laptop,Electronics,1265,8
ORD782603,2025-11-17,East,P004,Monitor,Electronics,2073,7
ORD782604,2025-10-16,North,P001,Laptop,Electronics,1031,9
ORD782605,2025-05-14,North,P001,Laptop,Electronics,2231,4
ORD782606,2025-10-05,North,P008,Jacket,Apparel,601,8
ORD782607,2025-02-12,South,P007,Jeans,Apparel,1564,7
ORD782608,2025-05-09,East,P003,Headphones,Electronics,1583,9
ORD782609,2025-09-07,North,P008,Jacket,Apparel,2366,9
ORD782610,2025-08-28,East,P001,Laptop,Electronics,1844,5
ORD782611,2025-07-14,North,P014,Shampoo,Health & Beauty,1096,5
ORD782612,2025-06-13,East,P002,Smartphone,Electronics,576,8
ORD782613,2025-05-25,West,P012,Engine Oil,Automotive,1949,9
ORD782614,2025-08-12,South,P004,Monitor,Electronics,559,2
ORD782615,2025-01-29,South,P014,Shampoo,Health & Beauty,1514,6
ORD782616,2025-12-16,East,P004,Monitor,Electronics,832,8
ORD782617,2025-11-07,West,P011,Car Seat,Automotive,354,5
ORD782618,2025-05-09,East,P013,Face Cream,Health & Beauty,574,6
ORD782619,2025-06-02,South,P010,Dining Table,Home & Living,1066,2
ORD782620,2025-07-30,East,P005,Keyboard,Electronics,918,8
ORD782621,2025-10-03,North,P010,Dining Table,Home & Living,1938,4
ORD782622,2025-01-07,North,P009,Sofa,Home & Living,1658,1
ORD782623,2025-06-29,North,P015,Other Product,Others,758,6
ORD782624,2025-01-01,North,P014,Shampoo,Health & Beauty,2140,8
ORD782625,2025-10-20,North,P004,Monitor,Electronics,1834,3
ORD782626,2025-07-08,North,P008,Jacket,Apparel,2476,5
ORD782627,2025-01-29,North,P014,Shampoo,Health & Beauty,1218,2
ORD782628,2025-03-29,East,P013,Face Cream,Health & Beauty,283,1
ORD782629,2025-07-21,South,P005,Keyboard,Electronics,978,6
ORD782630,2025-05-13,West,P003,Headphones,Electronics,1461,1
ORD782631,2025-01-03,West,P012,Engine Oil,Automotive,2328,2
ORD782632,2025-06-03,North,P010,Dining Table,Home & Living,1349,1
ORD782633,2025-05-26,North,P008,Jacket,Apparel,1877,7
ORD782634,2025-07-12,North,P007,Jeans,Apparel,1364,6
ORD782635,2025-04-12,South,P002,Smartphone,Electronics,2384,5
ORD782636,2025-01-02,South,P005,Keyboard,Electronics,1786,4
ORD782637,2025-04-06,South,P009,Sofa,Home & Living,883,9
ORD782638,2025-05-18,South,P002,Smartphone,Electronics,2294,1
ORD782639,2025-02-01,East,P001,Laptop,Electronics,589,7
ORD782640,2025-09-05,West,P002,Smartphone,Electronics,1860,5
ORD782641,2025-07-17,East,P002,Smartphone,Electronics,346,6
ORD782642,2025-11-22,South,P001,Laptop,Electronics,1538,7
