Shipment_ID,Order_ID,Product,Destination,Status,Ship_Date,Delivery_Date
SHP124047,ORD782047,Engine Oil,West,Delivered,2025-07-27,2025-07-31
SHP124048,ORD782048,Laptop,East,Delayed,2025-05-21,2025-05-24
SHP124049,ORD782049,Other Product,South,Delivered,2025-04-13,2025-04-17
SHP124050,ORD782050,Shampoo,West,Delivered,2025-03-07,2025-03-11
SHP124051,ORD782051,Headphones,West,Delivered,2025-08-20,2025-08-23
SHP124052,ORD782052,Car Seat,West,Delivered,2025-06-11,2025-06-15
SHP124053,ORD782053,Smartphone,East,Delivered,2025-12-10,2025-12-18
SHP124054,ORD782054,Shampoo,West,Delivered,2025-10-08,2025-10-11
SHP124055,ORD782055,Keyboard,North,Delivered,2025-09-15,2025-09-18
SHP124056,ORD782056,Headphones,East,Delivered,2025-06-07,2025-06-11
SHP124057,ORD782057,Car Seat,West,Delivered,2025-01-12,2025-01-15
SHP124058,ORD782058,Shampoo,North,Delivered,2025-10-05,2025-10-10
SHP124059,ORD782059,Car Seat,South,Delivered,2025-03-20,2025-03-25
SHP124060,ORD782060,Car Seat,East,Delivered,2025-01-24,2025-01-31
SHP124061,ORD782061,Smartphone,South,Delivered,2025-11-17,2025-11-22
SHP124062,ORD782062,Keyboard,West,Delivered,2025-08-30,2025-09-05
SHP124063,ORD782063,Jeans,North,Delivered,2025-12-12,2025-12-16
SHP124064,ORD782064,Keyboard,North,Delivered,2025-05-04,2025-05-09
SHP124065,ORD782065,Keyboard,West,In Transit,2025-03-14,2025-03-19
SHP124066,ORD782066,T-Shirt,East,Delivered,2025-06-29,2025-07-05
SHP124067,ORD782067,T-Shirt,North,Delivered,2025-12-16,2025-12-18
SHP124068,ORD782068,Headphones,East,Delivered,2025-09-05,2025-09-10
SHP124069,ORD782069,T-Shirt,East,In Transit,2025-08-04,2025-08-07
SHP124070,ORD782070,Other Product,East,Delivered,2025-03-26,2025-03-31
SHP124071,ORD782071,Monitor,North,Delayed,2025-12-12,2025-12-16
SHP124072,ORD782072,Jacket,East,Delivered,2025-03-12,2025-03-17
SHP124073,ORD782073,Smartphone,East,Delivered,2025-02-12,2025-02-17
SHP124074,ORD782074,Face Cream,East,Delivered,2025-01-19,2025-01-22
SHP124075,ORD782075,Dining Table,South,Delayed,2025-07-14,2025-07-18
SHP124076,ORD782076,Dining Table,South,Delivered,2025-01-02,2025-01-08
SHP124077,ORD782077,Headphones,North,Delivered,2025-05-25,2025-05-27
SHP124078,ORD782078,Other Product,North,Delivered,2025-08-08,2025-08-10
SHP124079,ORD782079,Shampoo,East,Delivered,2025-09-10,2025-09-14
SHP124080,ORD782080,Jeans,West,Delivered,2025-03-27,2025-03-31
SHP124081,ORD782081,Other Product,North,Delivered,2025-12-18,2025-12-23
SHP124082,ORD782082,Shampoo,West,In Transit,2025-06-08,2025-06-13
SHP124083,ORD782083,Headphones,East,Delivered,2025-06-04,2025-06-10
SHP124084,ORD782084,T-Shirt,South,Delayed,2025-06-06,2025-06-09
SHP124085,ORD782085,Headphones,West,Delivered,2025-11-25,2025-11-28
SHP124086,ORD782086,Jacket,East,Delivered,2025-10-11,2025-10-13
SHP124087,ORD782087,Smartphone,North,Delivered,2025-12-16,2025-12-20
SHP124088,ORD782088,Smartphone,East,Delivered,2025-06-03,2025-06-06
SHP124089,ORD782089,T-Shirt,East,Delivered,2025-06-10,2025-06-15
SHP124090,ORD782090,Keyboard,West,In Transit,2025-05-10,2025-05-18
SHP124091,ORD782091,Jeans,South,Delivered,2025-07-03,2025-07-05
SHP124092,ORD782092,Headphones,North,Delivered,2025-11-26,2025-11-28
SHP124093,ORD782093,Smartphone,West,Delivered,2025-05-12,2025-05-17
SHP124094,ORD782094,Other Product,West,Delivered,2025-07-28,2025-07-31
SHP124095,ORD782095,Face Cream,North,Delivered,2025-02-11,2025-02-16
SHP124096,ORD782096,Headphones,North,Delivered,2025-08-16,2025-08-21
SHP124097,ORD782097,Jeans,North,Delivered,2025-10-14,2025-10-18
SHP124098,ORD782098,Keyboard,East,Delivered,2025-09-02,2025-09-05
SHP124099,ORD782099,T-Shirt,South,Delivered,2025-12-23,2025-12-25
SHP124100,ORD782100,Shampoo,West,Delivered,2025-01-17,2025-01-20
SHP124101,ORD782101,Face Cream,South,In Transit,2025-04-25,2025-04-30
SHP124102,ORD782102,Smartphone,East,Delivered,2025-03-27,2025-03-31
SHP124103,ORD782103,Keyboard,South,Delivered,2025-08-02,2025-08-07
SHP124104,ORD782104,Smartphone,East,Delayed,2025-03-31,2025-04-03
SHP124105,ORD782105,Face Cream,South,Delivered,2025-03-27,2025-03-30
SHP124106,ORD782106,Face Cream,West,Delivered,2025-04-08,2025-04-12
SHP124107,ORD782107,Smartphone,North,Delivered,2025-02-12,2025-02-16
SHP124108,ORD782108,Jacket,West,Delivered,2025-07-28,2025-08-01
SHP124109,ORD782109,Other Product,East,Delivered,2025-06-10,2025-06-14
SHP124110,ORD782110,Dining Table,East,Delivered,2025-07-16,2025-07-20
SHP124111,ORD782111,Laptop,East,Delivered,2025-03-11,2025-03-15
SHP124112,ORD782112,T-Shirt,East,In Transit,2025-01-10,2025-01-14
SHP124113,ORD782113,Jacket,East,Delivered,2025-05-07,2025-05-12
SHP124114,ORD782114,Engine Oil,South,Delivered,2025-04-16,2025-04-19
SHP124115,ORD782115,Dining Table,North,Delivered,2025-10-28,2025-11-01
SHP124116,ORD782116,Smartphone,East,Delivered,2025-02-17,2025-02-23
SHP124117,ORD782117,Jeans,North,Delivered,2025-01-24,2025-01-30
SHP124118,ORD782118,Dining Table,South,Delivered,2025-07-30,2025-08-03
SHP124119,ORD782119,Engine Oil,South,Delivered,2025-10-06,2025-10-11
SHP124120,ORD782120,Monitor,North,Delivered,2025-12-23,2025-12-25
SHP124121,ORD782121,Headphones,North,Delivered,2025-05-11,2025-05-14
SHP124122,ORD782122,Headphones,East,Delivered,2025-03-28,2025-03-31
SHP124123,ORD782123,Keyboard,East,Delivered,2025-01-22,2025-01-26
SHP124124,ORD782124,Laptop,East,Delivered,2025-03-21,2025-03-25
SHP124125,ORD782125,Keyboard,West,Delivered,2025-08-15,2025-08-20
SHP124126,ORD782126,Other Product,South,Delivered,2025-04-04,2025-04-11
SHP124127,ORD782127,Laptop,South,Delivered,2025-03-09,2025-03-11
SHP124128,ORD782128,Dining Table,West,Delivered,2025-02-23,2025-02-27
SHP124129,ORD782129,Shampoo,West,Delivered,2025-12-03,2025-12-07
SHP124130,ORD782130,Headphones,West,Delivered,2025-06-26,2025-06-30
SHP124131,ORD782131,Shampoo,West,Delivered,2025-06-20,2025-06-27
SHP124132,ORD782132,Laptop,South,Delivered,2025-04-15,2025-04-17
SHP124133,ORD782133,Face Cream,North,Delivered,2025-05-28,2025-06-01
SHP124134,ORD782134,Monitor,West,Delivered,2025-06-11,2025-06-13
SHP124135,ORD782135,Jeans,South,Delivered,2025-06-19,2025-06-23
SHP124136,ORD782136,Smartphone,North,In Transit,2025-08-29,2025-09-01
SHP124137,ORD782137,Dining Table,North,Delivered,2025-10-01,2025-10-05
SHP124138,ORD782138,Dining Table,West,Delivered,2025-05-30,2025-06-03
SHP124139,ORD782139,Shampoo,South,Delivered,2025-12-15,2025-12-18
SHP124140,ORD782140,Keyboard,North,Delivered,2025-04-20,2025-04-22
SHP124141,ORD782141,Jacket,East,Delivered,2025-10-30,2025-11-06
SHP124142,ORD782142,T-Shirt,South,Delivered,2025-03-03,2025-03-09
SHP124143,ORD782143,Shampoo,North,Delivered,2025-04-20,2025-04-24
SHP124144,ORD782144,Headphones,South,Delivered,2025-03-07,2025-03-11
SHP124145,ORD782145,Dining Table,North,Delivered,2025-06-18,2025-06-21
SHP124146,ORD782146,Headphones,South,Delivered,2025-08-22,2025-08-26
SHP124147,ORD782147,T-Shirt,South,Delayed,2025-03-24,2025-03-29
SHP124148,ORD782148,Laptop,North,Delivered,2025-02-28,2025-03-03
SHP124149,ORD782149,Other Product,West,Delivered,2025-02-02,2025-02-05
SHP124150,ORD782150,T-Shirt,East,Delivered,2025-08-06,2025-08-10
SHP124151,ORD782151,Other Product,North,Delayed,2025-07-01,2025-07-03
SHP124152,ORD782152,Face Cream,West,Delivered,2025-11-08,2025-11-14
SHP124153,ORD782153,Engine Oil,East,Delivered,2025-07-19,2025-07-21
SHP124154,ORD782154,Smartphone,West,Delivered,2025-05-19,2025-05-23
SHP124155,ORD782155,Laptop,East,Delivered,2025-12-19,2025-12-23
SHP124156,ORD782156,Engine Oil,West,Delivered,2025-06-15,2025-06-22
SHP124157,ORD782157,Dining Table,West,Delivered,2025-06-10,2025-06-15
SHP124158,ORD782158,Monitor,East,Delivered,2025-02-09,2025-02-14
SHP124159,ORD782159,Jeans,South,Delivered,2025-07-12,2025-07-17
SHP124160,ORD782160,Smartphone,North,Delivered,2025-01-01,2025-01-06
SHP124161,ORD782161,Other Product,North,Delivered,2025-02-15,2025-02-19
SHP124162,ORD782162,Dining Table,West,Delivered,2025-08-21,2025-08-24
SHP124163,ORD782163,Jeans,West,Delivered,2025-05-11,2025-05-14
SHP124164,ORD782164,Jeans,West,Delivered,2025-12-26,2025-12-29
SHP124165,ORD782165,Car Seat,North,Delivered,2025-06-02,2025-06-05
SHP124166,ORD782166,Car Seat,South,Delivered,2025-09-18,2025-09-22
SHP124167,ORD782167,Engine Oil,South,In Transit,2025-09-10,2025-09-12
SHP124168,ORD782168,Other Product,East,Delivered,2025-04-10,2025-04-12
SHP124169,ORD782169,Car Seat,North,Delivered,2025-04-19,2025-04-21
SHP124170,ORD782170,Keyboard,East,Delivered,2025-01-09,2025-01-15
SHP124171,ORD782171,Dining Table,South,Delivered,2025-11-12,2025-11-14
SHP124172,ORD782172,Car Seat,West,Delivered,2025-03-14,2025-03-17
SHP124173,ORD782173,Dining Table,East,Delivered,2025-12-09,2025-12-12
SHP124174,ORD782174,Dining Table,East,Delivered,2025-11-10,2025-11-13
SHP124175,ORD782175,Jeans,East,Delivered,2025-01-29,2025-02-05
SHP124176,ORD782176,Laptop,South,Delivered,2025-06-20,2025-06-22
SHP124177,ORD782177,Sofa,West,Delivered,2025-11-09,2025-11-15
SHP124178,ORD782178,Face Cream,North,Delivered,2025-02-22,2025-02-28
SHP124179,ORD782179,Smartphone,North,Delivered,2025-02-22,2025-02-28
SHP124180,ORD782180,Keyboard,South,Delivered,2025-04-02,2025-04-10
SHP124181,ORD782181,Jeans,South,Delivered,2025-08-13,2025-08-18
SHP124182,ORD782182,Car Seat,West,Delivered,2025-07-02,2025-07-05
SHP124183,ORD782183,Headphones,East,Delivered,2025-06-04,2025-06-06
SHP124184,ORD782184,Face Cream,West,Delivered,2025-02-06,2025-02-13
SHP124185,ORD782185,Shampoo,East,Delivered,2025-04-25,2025-04-29
SHP124186,ORD782186,Other Product,South,Delivered,2025-08-02,2025-08-08
SHP124187,ORD782187,Smartphone,South,Delivered,2025-07-30,2025-08-02
SHP124188,ORD782188,Sofa,North,Delivered,2025-01-22,2025-01-25
SHP124189,ORD782189,Other Product,South,Delivered,2025-08-16,2025-08-20
SHP124190,ORD782190,T-Shirt,West,In Transit,2025-05-12,2025-05-16
SHP124191,ORD782191,Other Product,East,Delivered,2025-11-02,2025-11-06
SHP124192,ORD782192,Face Cream,East,Delivered,2025-07-17,2025-07-20
SHP124193,ORD782193,Face Cream,East,Delivered,2025-03-24,2025-03-29
SHP124194,ORD782194,Sofa,North,Delivered,2025-01-13,2025-01-16
SHP124195,ORD782195,Engine Oil,East,Delivered,2025-08-05,2025-08-07
SHP124196,ORD782196,Jacket,North,Delayed,2025-06-27,2025-07-01
SHP124197,ORD782197,Dining Table,East,Delivered,2025-12-03,2025-12-06
SHP124198,ORD782198,Other Product,West,Delivered,2025-02-27,2025-03-02
SHP124199,ORD782199,Jacket,West,Delivered,2025-06-26,2025-06-28
SHP124200,ORD782200,Smartphone,North,Delivered,2025-09-15,2025-09-20
SHP124201,ORD782201,Keyboard,West,Delivered,2025-03-02,2025-03-07
SHP124202,ORD782202,Other Product,East,Delivered,2025-11-26,2025-11-28
SHP124203,ORD782203,Face Cream,East,Delivered,2025-04-07,2025-04-12
SHP124204,ORD782204,Laptop,West,Delivered,2025-09-25,2025-09-29
SHP124205,ORD782205,Monitor,West,Delivered,2025-01-12,2025-01-18
SHP124206,ORD782206,Sofa,East,Delivered,2025-06-04,2025-06-09
SHP124207,ORD782207,Laptop,North,Delivered,2025-08-28,2025-08-31
SHP124208,ORD782208,Dining Table,South,Delivered,2025-08-11,2025-08-15
SHP124209,ORD782209,Car Seat,North,Delivered,2025-04-10,2025-04-18
SHP124210,ORD782210,Engine Oil,North,Delivered,2025-12-17,2025-12-20
SHP124211,ORD782211,Monitor,West,Delivered,2025-08-04,2025-08-06
SHP124212,ORD782212,Keyboard,North,Delivered,2025-09-24,2025-09-27
SHP124213,ORD782213,Dining Table,West,Delivered,2025-06-17,2025-06-20
SHP124214,ORD782214,Car Seat,South,Delivered,2025-03-25,2025-03-28
SHP124215,ORD782215,Sofa,North,Delivered,2025-04-05,2025-04-09
SHP124216,ORD782216,Other Product,North,Delivered,2025-06-15,2025-06-20
SHP124217,ORD782217,Dining Table,West,Delivered,2025-04-01,2025-04-05
SHP124218,ORD782218,Laptop,North,Delivered,2025-01-10,2025-01-14
SHP124219,ORD782219,Laptop,West,Delivered,2025-10-27,2025-10-31
SHP124220,ORD782220,Smartphone,East,Delivered,2025-02-01,2025-02-08
SHP124221,ORD782221,Car Seat,South,Delivered,2025-10-06,2025-10-10
SHP124222,ORD782222,Car Seat,East,Delivered,2025-03-08,2025-03-11
SHP124223,ORD782223,Face Cream,East,In Transit,2025-08-18,2025-08-21
SHP124224,ORD782224,Sofa,North,Delivered,2025-12-23,2025-12-28
SHP124225,ORD782225,Jacket,North,Delivered,2025-03-03,2025-03-08
SHP124226,ORD782226,Car Seat,West,In Transit,2025-09-30,2025-10-04
SHP124227,ORD782227,Keyboard,East,Delivered,2025-09-30,2025-10-06
SHP124228,ORD782228,Monitor,East,Delivered,2025-06-30,2025-07-03
SHP124229,ORD782229,Jacket,East,Delivered,2025-11-30,2025-12-03
SHP124230,ORD782230,Headphones,South,Delivered,2025-03-14,2025-03-21
SHP124231,ORD782231,T-Shirt,East,Delivered,2025-03-04,2025-03-07
SHP124232,ORD782232,Dining Table,East,Delivered,2025-04-20,2025-04-22
SHP124233,ORD782233,Face Cream,East,Delivered,2025-07-04,2025-07-06
SHP124234,ORD782234,Engine Oil,South,Delivered,2025-05-15,2025-05-18
SHP124235,ORD782235,Jeans,North,Delivered,2025-10-13,2025-10-16
SHP124236,ORD782236,Monitor,North,Delivered,2025-07-15,2025-07-21
SHP124237,ORD782237,Keyboard,East,Delivered,2025-01-16,2025-01-21
SHP124238,ORD782238,Engine Oil,East,Delivered,2025-04-25,2025-05-02
SHP124239,ORD782239,Shampoo,North,Delivered,2025-04-16,2025-04-20
SHP124240,ORD782240,Keyboard,West,Delivered,2025-10-21,2025-10-25
SHP124241,ORD782241,Keyboard,East,Delivered,2025-09-03,2025-09-11
SHP124242,ORD782242,Jeans,South,Delivered,2025-11-28,2025-12-03
SHP124243,ORD782243,Keyboard,North,Delivered,2025-02-11,2025-02-15
SHP124244,ORD782244,Monitor,North,Delivered,2025-10-22,2025-10-26
SHP124245,ORD782245,Monitor,North,Delivered,2025-12-14,2025-12-17
SHP124246,ORD782246,Jeans,South,Delivered,2025-10-28,2025-10-31
SHP124247,ORD782247,Face Cream,South,Delivered,2025-04-15,2025-04-23
SHP124248,ORD782248,Laptop,North,Delayed,2025-12-29,2026-01-02
SHP124249,ORD782249,Jacket,East,Delivered,2025-12-20,2025-12-25
SHP124250,ORD782250,Engine Oil,East,Delivered,2025-11-29,2025-12-05
SHP124251,ORD782251,Engine Oil,West,Delivered,2025-02-14,2025-02-17
SHP124252,ORD782252,Smartphone,North,Delivered,2025-06-30,2025-07-02
SHP124253,ORD782253,Face Cream,West,Delivered,2025-06-15,2025-06-22
SHP124254,ORD782254,Shampoo,North,Delivered,2025-07-03,2025-07-09
SHP124255,ORD782255,Sofa,West,In Transit,2025-12-24,2025-12-30
SHP124256,ORD782256,Headphones,South,Delivered,2025-10-06,2025-10-12
SHP124257,ORD782257,Sofa,North,Delivered,2025-05-22,2025-05-24
SHP124258,ORD782258,Shampoo,South,Delivered,2025-01-19,2025-01-27
SHP124259,ORD782259,Headphones,South,Delivered,2025-03-10,2025-03-16
SHP124260,ORD782260,Jacket,East,Delivered,2025-03-05,2025-03-09
SHP124261,ORD782261,Sofa,West,Delivered,2025-07-13,2025-07-17
SHP124262,ORD782262,Jeans,South,Delivered,2025-01-25,2025-01-29
SHP124263,ORD782263,Laptop,West,Delivered,2025-08-14,2025-08-17
SHP124264,ORD782264,Jeans,East,Delivered,2025-04-29,2025-05-03
SHP124265,ORD782265,Face Cream,East,Delivered,2025-12-05,2025-12-08
SHP124266,ORD782266,Sofa,West,Delivered,2025-04-20,2025-04-24
SHP124267,ORD782267,Car Seat,West,Delivered,2025-11-20,2025-11-24
SHP124268,ORD782268,Shampoo,West,Delivered,2025-12-30,2026-01-02
SHP124269,ORD782269,Engine Oil,East,Delivered,2025-07-22,2025-07-28
SHP124270,ORD782270,Car Seat,North,Delivered,2025-06-11,2025-06-14
SHP124271,ORD782271,T-Shirt,North,Delivered,2025-02-09,2025-02-17
SHP124272,ORD782272,Jacket,West,Delivered,2025-07-21,2025-07-26
SHP124273,ORD782273,Dining Table,North,Delivered,2025-03-09,2025-03-13
SHP124274,ORD782274,Headphones,West,Delivered,2025-03-25,2025-03-28
SHP124275,ORD782275,Dining Table,South,Delivered,2025-05-01,2025-05-06
SHP124276,ORD782276,Headphones,North,Delivered,2025-01-03,2025-01-05
SHP124277,ORD782277,Keyboard,North,Delivered,2025-02-20,2025-02-22
SHP124278,ORD782278,Sofa,South,Delivered,2025-12-07,2025-12-11
SHP124279,ORD782279,Headphones,East,Delivered,2025-02-14,2025-02-17
SHP124280,ORD782280,Headphones,East,Delivered,2025-07-06,2025-07-10
SHP124281,ORD782281,Monitor,North,Delivered,2025-11-09,2025-11-14
SHP124282,ORD782282,Headphones,South,Delivered,2025-05-04,2025-05-10
SHP124283,ORD782283,Keyboard,West,In Transit,2025-10-13,2025-10-21
SHP124284,ORD782284,Car Seat,North,Delivered,2025-08-07,2025-08-10
SHP124285,ORD782285,T-Shirt,North,Delivered,2025-03-15,2025-03-18
SHP124286,ORD782286,Dining Table,South,Delivered,2025-10-15,2025-10-20
SHP124287,ORD782287,Smartphone,North,Delivered,2025-03-11,2025-03-14
SHP124288,ORD782288,Car Seat,North,Delivered,2025-06-02,2025-06-06
SHP124289,ORD782289,Monitor,North,Delivered,2025-08-26,2025-09-03
SHP124290,ORD782290,Laptop,South,Delivered,2025-10-14,2025-10-18
SHP124291,ORD782291,Jeans,South,Delivered,2025-03-18,2025-03-22
SHP124292,ORD782292,Shampoo,South,Delivered,2025-11-15,2025-11-22
SHP124293,ORD782293,T-Shirt,West,Delivered,2025-05-12,2025-05-18
SHP124294,ORD782294,Other Product,South,Delivered,2025-04-23,2025-04-28
SHP124295,ORD782295,Headphones,South,Delivered,2025-07-23,2025-07-29
SHP124296,ORD782296,Shampoo,South,Delivered,2025-07-22,2025-07-26
SHP124297,ORD782297,Sofa,East,Delivered,2025-03-29,2025-04-02
SHP124298,ORD782298,Monitor,North,Delivered,2025-04-24,2025-04-26
SHP124299,ORD782299,Car Seat,East,Delivered,2025-11-21,2025-11-23
SHP124300,ORD782300,Car Seat,South,Delivered,2025-08-15,2025-08-21
SHP124301,ORD782301,Smartphone,East,Delayed,2025-12-17,2025-12-20
SHP124302,ORD782302,Jeans,West,Delivered,2025-07-13,2025-07-21
SHP124303,ORD782303,Headphones,West,Delivered,2025-01-06,2025-01-10
SHP124304,ORD782304,Jeans,South,Delivered,2025-11-04,2025-11-08
SHP124305,ORD782305,Jacket,East,In Transit,2025-02-16,2025-02-22
SHP124306,ORD782306,Other Product,South,Delivered,2025-10-21,2025-10-23
SHP124307,ORD782307,Smartphone,South,Delivered,2025-11-17,2025-11-21
SHP124308,ORD782308,Sofa,South,In Transit,2025-11-16,2025-11-22
SHP124309,ORD782309,Jeans,West,Delayed,2025-01-19,2025-01-24
SHP124310,ORD782310,Dining Table,West,Delivered,2025-06-23,2025-06-28
SHP124311,ORD782311,Headphones,South,Delivered,2025-12-08,2025-12-14
SHP124312,ORD782312,Jacket,North,Delivered,2025-07-19,2025-07-21
SHP124313,ORD782313,T-Shirt,South,Delivered,2025-04-03,2025-04-06
SHP124314,ORD782314,Dining Table,South,Delivered,2025-05-07,2025-05-12
SHP124315,ORD782315,Sofa,North,Delivered,2025-06-11,2025-06-14
SHP124316,ORD782316,Sofa,North,Delivered,2025-09-05,2025-09-07
SHP124317,ORD782317,Laptop,South,Delivered,2025-05-09,2025-05-12
SHP124318,ORD782318,Engine Oil,South,Delivered,2025-04-09,2025-04-15
SHP124319,ORD782319,Other Product,South,Delivered,2025-12-07,2025-12-09
SHP124320,ORD782320,Sofa,South,Delivered,2025-05-15,2025-05-19
SHP124321,ORD782321,Headphones,West,Delivered,2025-06-16,2025-06-18
SHP124322,ORD782322,Car Seat,West,Delayed,2025-04-23,2025-04-25
SHP124323,ORD782323,Engine Oil,West,Delivered,2025-01-21,2025-01-26
SHP124324,ORD782324,Other Product,South,Delivered,2025-06-14,2025-06-18
SHP124325,ORD782325,Other Product,West,Delayed,2025-09-22,2025-09-28
SHP124326,ORD782326,Keyboard,South,Delivered,2025-05-14,2025-05-19
SHP124327,ORD782327,Smartphone,East,Delivered,2025-11-04,2025-11-11
SHP124328,ORD782328,Dining Table,East,Delivered,2025-05-06,2025-05-13
SHP124329,ORD782329,Monitor,North,Delivered,2025-05-17,2025-05-19
SHP124330,ORD782330,Shampoo,South,Delivered,2025-05-12,2025-05-18
SHP124331,ORD782331,Laptop,West,Delivered,2025-10-17,2025-10-19
SHP124332,ORD782332,Jacket,South,Delivered,2025-10-10,2025-10-15
SHP124333,ORD782333,Sofa,East,Delivered,2025-03-04,2025-03-09
SHP124334,ORD782334,Shampoo,West,Delivered,2025-04-28,2025-05-04
SHP124335,ORD782335,Shampoo,South,In Transit,2025-05-26,2025-05-29
SHP124336,ORD782336,Laptop,West,Delivered,2025-01-27,2025-01-30
SHP124337,ORD782337,Engine Oil,East,Delivered,2025-03-23,2025-03-29
SHP124338,ORD782338,Laptop,North,Delivered,2025-10-05,2025-10-08
SHP124339,ORD782339,Sofa,South,Delivered,2025-06-21,2025-06-29
SHP124340,ORD782340,Keyboard,West,Delivered,2025-11-08,2025-11-11
SHP124341,ORD782341,Dining Table,South,Delayed,2025-01-12,2025-01-17
SHP124342,ORD782342,Car Seat,South,Delivered,2025-12-13,2025-12-18
SHP124343,ORD782343,Car Seat,North,Delivered,2025-10-19,2025-10-23
SHP124344,ORD782344,Dining Table,South,Delivered,2025-04-20,2025-04-24
SHP124345,ORD782345,T-Shirt,West,Delivered,2025-06-01,2025-06-06
SHP124346,ORD782346,Headphones,East,Delivered,2025-01-13,2025-01-17
SHP124347,ORD782347,Face Cream,South,Delivered,2025-09-01,2025-09-03
SHP124348,ORD782348,Keyboard,East,Delivered,2025-03-15,2025-03-21
SHP124349,ORD782349,Shampoo,North,Delivered,2025-09-25,2025-09-29
SHP124350,ORD782350,Sofa,North,Delivered,2025-01-23,2025-01-26
SHP124351,ORD782351,Keyboard,South,Delivered,2025-03-05,2025-03-12
SHP124352,ORD782352,Other Product,North,Delivered,2025-04-25,2025-04-27
SHP124353,ORD782353,Sofa,West,Delivered,2025-10-20,2025-10-23
SHP124354,ORD782354,Shampoo,West,Delivered,2025-10-10,2025-10-14
SHP124355,ORD782355,Headphones,South,Delivered,2025-02-19,2025-02-24
SHP124356,ORD782356,Keyboard,South,Delivered,2025-10-18,2025-10-23
SHP124357,ORD782357,Laptop,South,Delivered,2025-02-13,2025-02-17
SHP124358,ORD782358,Sofa,North,Delayed,2025-06-04,2025-06-11
SHP124359,ORD782359,Monitor,North,Delivered,2025-04-07,2025-04-10
